lat,lon,class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
28.99,89.43,detrital,5.52,52.47,82.07,0.25,13.69,13.68,21.52,1.36,2.82,210.3,11.86,306.27,186.53
28.99,89.43,detrital,8.8,37.9,55.59,0.43,12.01,9.52,15.58,1.22,2.31,159.63,8.25,374.17,132.89
28.99,89.43,detrital,45.78,64.92,119.45,0.2,13.94,18.68,34.75,16.82,4.86,179.95,18.34,137.09,292.94
28.99,89.43,detrital,13.75,11.5,15.1,0.37,4.08,2.76,4.62,0.77,1.01,121.52,2.12,123.46,34.97
28.99,89.43,detrital,28.93,106.34,242.86,0.34,17.49,34.09,89.42,1.17,2.82,104.37,40.97,220.52,710.36
28.99,89.43,detrital,6.32,31.49,61.42,0.28,6.38,9.25,21.59,0.44,1.07,50.27,9.92,70.57,172.73
28.99,89.43,detrital,5.02,221.96,426.12,0.22,39.56,66.38,122.64,1.31,5.08,95.12,64.68,212.1,1043.18
28.99,89.43,detrital,17.21,84.83,155.39,0.18,17.79,24.56,44.3,1.79,3.25,241.09,23.34,206.29,376.61
28.99,89.43,detrital,9.07,44.99,74.02,0.49,10.69,11.93,21.19,1.6,2.21,68.5,10.98,82.02,180.44
28.99,89.43,detrital,7.04,104.57,178.37,0.67,24.81,28.82,48.98,2.2,4.77,190.69,25.86,144.27,412.2
28.99,89.43,detrital,20.03,75.39,155.92,0.18,12.85,23.2,48.23,0.94,2.24,352.46,24.55,263.96,405.76
28.99,89.43,detrital,13.8,97.15,197.83,0.4,17.68,29.82,59.17,1.52,2.98,139.23,31.2,108.18,510.01
28.99,89.43,detrital,17.74,130.5,234.08,0.27,25.92,36.93,65.75,2.38,4.49,264.24,35.46,174.79,569.3
28.99,89.43,detrital,1.81,42.85,46.7,0.04,11.96,9.43,7.32,0.53,1.93,137.51,5.77,111.02,72.85
28.99,89.43,detrital,14.77,107.64,197.52,0.35,21.3,30.91,55.58,1.9,4.2,208.95,30.29,157.23,489.33
28.99,89.43,detrital,7.62,73.91,129.08,0.25,16.19,20.63,33.9,1.19,2.89,148.08,19.15,66.94,301.36
28.99,89.43,detrital,10.62,153.84,221.89,0.57,40.48,39.56,48.21,5.02,8.88,422.03,30.61,123,448.15
28.99,89.43,detrital,14.84,31.5,44.23,1.36,10.15,7.41,11.91,3,3.6,288.62,6.71,170.92,112
28.99,89.43,detrital,7.39,143.58,216.48,1.44,38.7,37.3,54.36,8.05,9.68,78.72,30.63,50.33,476.15
28.99,89.43,detrital,18.76,66.74,115.54,0.25,14.73,18.59,32.76,1.37,2.84,155.88,17.73,141.33,284
28.99,89.43,detrital,26.99,82.83,169.68,0.5,15.01,25.25,53.34,1.37,2.59,182.03,26.76,149.6,452.09
28.99,89.43,detrital,6.48,205.93,393.01,1.33,36.92,61.22,110.38,1.88,5.46,245.56,60.29,486.4,984.65
28.99,89.43,detrital,5.56,233.06,375.87,1.7,54.56,63.24,92.35,7.73,11.56,119.17,53.26,123.51,818.71
29.32,89.88,magmatic,34.12,331.09,734.69,2.97,69.18,118.27,287.95,9.51,11.61,726.72,130.29,450.9,2131.46
29.32,89.88,magmatic,21.78,143.38,345.15,1.19,28.28,52.17,163.99,2.22,4.85,375.53,66.61,389.75,1156.78
29.32,89.88,magmatic,40.31,354.3,759.85,3.01,71.63,123.77,296.97,12.7,11.86,637.95,133.84,457.7,2202.53
29.32,89.88,magmatic,20.24,213.51,450.58,2.64,50.14,72.72,182.95,6.92,10.79,297.66,82.07,275.69,1376.3
29.32,89.88,magmatic,26.27,261.86,542.57,3.05,62.08,88.92,214.54,7.55,11.97,388.17,97.28,337.72,1602.54
29.32,89.88,magmatic,20.05,175.61,390.08,1.87,39.6,61.59,167.41,3.73,7.41,361.97,71.48,279.02,1202.84
29.32,89.88,magmatic,26.31,335.32,734.3,3.25,74.29,118.31,285.86,5.47,11.9,622.18,133.05,425.3,2188.19
29.32,89.88,magmatic,51.68,168.13,416.35,1.44,32.45,63.06,184.67,12.79,6.51,507.7,77.83,369.03,1330.66
29.32,89.88,magmatic,51.23,180.97,433.52,1.83,37.71,66.08,193.75,18.24,9.21,397.69,80.12,322.49,1373.56
29.32,89.88,magmatic,180.18,246.22,525.07,3.62,59.69,85.15,212.12,76.5,21.46,502.1,95.1,360.63,1571.49
29.32,89.88,magmatic,22.32,127.47,325.79,1,23.24,48.52,158.5,1.55,3.55,348.5,63,475.07,1141.15
29.32,89.88,magmatic,18.92,154.96,349.14,1.58,34.24,54.78,152.09,4.43,6.76,242.73,64.36,225.46,1088.39
29.32,89.88,magmatic,19.22,118.11,270.82,0.99,22.97,42.44,122.08,1.6,3.83,334.67,50.44,246.08,861.03
29.32,89.88,magmatic,19.06,139.84,329.08,1.16,29.81,51.07,147.87,2.32,5.19,292.96,62.78,323.08,1083.5
29.32,89.88,magmatic,22.2,209.33,458.67,2.18,49.06,72.79,186.09,4.7,8.99,343.45,83.42,280.12,1379.11
29.32,89.88,magmatic,15.98,82.15,204.57,0.65,15.39,30.69,101.19,1.1,2.57,227.02,40.43,227.73,714.2
29.32,89.88,magmatic,22.87,182.13,420.95,1.72,37.66,65.22,186.25,3.12,6.5,385.3,78.25,309.78,1334.59
29.32,89.88,magmatic,23.69,141.84,336.72,1.28,28.17,51.64,151.76,3.25,4.7,406.39,64.21,320.74,1109.56
29.32,89.88,magmatic,22.96,212.12,465.53,1.97,45.66,73.45,197.1,3.72,8.15,413.22,85.35,357.68,1447.67
29.32,89.88,magmatic,32.51,266.92,590.89,2.15,55.53,92.54,249.45,4.56,10.31,604.11,112.45,534.5,1867.51
29.32,89.88,magmatic,13.98,107.46,274.76,0.71,19.22,41.5,136.28,1.04,2.86,134.17,54.62,216.65,957.74
29.32,89.88,magmatic,27.3,361.09,798.3,3.14,71.22,126.92,319.45,5.43,11.08,567.12,143.64,481.57,2366.58
29.32,89.88,magmatic,9.09,84.05,203.73,0.62,15.34,30.55,100.07,0.82,2.11,85.15,40.18,139.67,708.69
29.32,89.88,magmatic,30.34,388.93,880.63,2.96,75.53,140.77,351.99,6.11,12.79,731.35,160,600.43,2652.07
29.32,89.88,magmatic,15.35,109.08,280.98,0.78,18.99,42.05,138.81,0.98,2.89,131.49,54.92,202.24,968.99
29.32,89.88,magmatic,22.9,302.94,639.08,3.15,67.12,104.33,256.66,5.21,12.04,425.82,115.93,359.85,1896.05
29.32,89.88,magmatic,26.48,365.73,896.19,2.74,62.65,139.47,383.6,5.42,10.36,718.04,166.16,609.32,2777.49
29.32,89.88,magmatic,73.96,405.95,840.82,4.57,96.57,136.21,327.2,6.79,17.05,2307.33,150.2,972.21,2438.34
29.32,89.88,magmatic,13.56,104.91,259.62,0.75,18.5,38.98,129.47,0.77,2.79,133.84,52.2,214.22,905.89
29.32,89.88,magmatic,16.87,154.75,357.03,1.33,30.34,55.7,158.75,1.82,5.09,192.79,67.37,233.85,1139.81
29.32,89.88,magmatic,17.15,134.01,335.46,0.86,25.38,50.22,160.05,1.12,3.98,190.18,67.05,263,1164.63
29.32,89.88,magmatic,21.45,265.54,546.29,2.84,62.89,89.27,218.41,4.63,11.06,385.47,97.47,296.38,1603.42
29.32,89.88,magmatic,31.24,164.89,411.89,1.05,28.13,61.76,197.93,1.8,3.88,272.2,80.31,372.07,1381.61
29.32,89.88,magmatic,69.42,496.41,1031,4.49,110.56,168.9,396.09,7.48,17.29,1731.57,185.83,927.78,3014.17
29.32,89.88,magmatic,14.66,116.35,278.87,0.87,20.82,44.35,141.89,1.01,3.16,153.23,56.24,234.35,978.8
29.32,89.88,magmatic,18.2,131.42,326.14,0.83,23.59,48.64,156.36,1,3.37,191.35,64.34,267.33,1102.55
29.32,89.88,magmatic,22.88,184.27,450.59,1.42,34.71,67.56,204.34,2.29,5.47,298.88,84.82,330.86,1443.2
29.32,89.88,magmatic,28.3,315.72,672.9,3.26,73.5,107.35,264.38,5.43,11.61,588.69,119.43,409.21,1969.26
29.32,89.88,magmatic,32.74,266.1,616.74,2.27,51.78,95.17,264.98,3.67,9.16,434.91,114.83,428.97,1906.64
29.32,89.88,magmatic,49.37,227.69,530.9,1.39,40.14,81.87,222.2,2.29,5.66,543.36,99.49,477.61,1643.22
29.32,89.88,magmatic,26.47,250.05,572.11,2.2,51.2,88.73,245.38,3.9,8.7,520.02,106.99,493.83,1841.92
29.32,89.88,magmatic,28.01,353.2,729.34,4.2,83.2,119.48,291.81,5.68,13.62,610.04,131.68,496.53,2210.37
29.32,89.88,magmatic,25.76,275.06,581,3.11,61.02,93.68,253.17,4.92,11.01,608.68,107.24,435.51,1867.49
29.32,89.88,magmatic,45.06,268.93,620.6,2.16,51.64,96.33,262.67,3.36,7.86,848.34,114.65,642.14,1956.83
29.32,89.88,magmatic,46.91,263.97,597.79,2.57,55.36,92.96,247.34,2.97,8.26,961.82,110.1,637.01,1839.5
29.32,89.88,magmatic,28.18,470.11,1041.31,4.36,94.58,164.89,420.27,6.35,14.28,950.59,186,639.39,3122.82
29.32,89.88,magmatic,54.05,220.37,518.09,1.71,43.89,80.58,213.72,2.95,7.75,1664.51,97.74,931.3,1672.61
29.32,89.88,magmatic,69.02,194.2,400.06,0.95,36.11,65.59,135.36,3.24,5.82,527.91,68.28,729.58,1078.99
29.32,89.88,magmatic,25.61,169.48,425.08,1.27,29.91,63.73,199,1.64,4.67,349.71,81.72,374.84,1437.59
29.32,89.88,magmatic,33.71,222.69,507.07,2.24,44.82,78.56,220.26,3.16,7.01,840.63,94.67,564.7,1613.43
29.32,89.88,magmatic,30.01,398.69,856.8,4.03,85.61,137.36,347.08,6.27,13.66,811.74,155.61,694.31,2615.5
29.32,89.88,magmatic,22.07,189.97,411.92,2.41,45.49,65.98,170.47,4.69,9.1,410.98,77.26,340.91,1307.14
29.32,89.88,magmatic,80.04,349.72,829.79,2.59,68.11,126.39,335.04,3.36,9.94,1480.72,155.17,997.54,2587.87
29.32,89.88,magmatic,23.39,156.53,365.79,1.36,29.88,55.91,164.28,1.73,4.7,379.17,69.84,390.55,1219.25
29.32,89.88,magmatic,14.21,162.18,358.66,1.63,33.63,56.15,154.8,2.71,5.72,245.71,67.58,261.95,1168.58
29.32,89.88,magmatic,18.89,266.89,623.37,2.58,51.05,97.31,267.28,4.83,9.4,452.53,113.97,426.83,1970.71
29.32,89.88,magmatic,27.49,302.86,638.83,3.67,68.08,102.76,263.54,7.77,12.34,588.51,116.37,564.27,1980.15
29.32,89.88,magmatic,38.35,362.14,758.83,4.04,83.36,121.87,294.21,7.34,15.27,783.52,136.41,622.86,2302.45
29.32,89.88,magmatic,47,250.32,631.63,1.92,41.79,93.46,276.2,2.98,6.56,646.86,119.69,626.51,2083.85
29.32,89.88,magmatic,53.85,250.6,544.87,2.52,53.17,86,232.87,7.36,9.02,1455.45,102.59,869.21,1750.12
29.32,89.88,magmatic,23.98,178.13,435.34,1.48,34.32,65.85,184.77,1.84,5.26,302.55,79.91,312.25,1360.08
29.32,89.88,magmatic,30.34,410.59,890.55,4.14,89.81,141.31,352.13,6.99,14.6,732.6,160.09,560.55,2648.16
29.32,89.88,magmatic,29.87,202.11,448.19,1.93,40.5,70.17,191.14,2.27,6.71,439.91,82.34,425.95,1388.08
29.32,89.88,magmatic,35.6,244.08,527.7,2.61,53.56,83.83,220.21,3.48,8.83,638.31,96.69,449.34,1630.4
29.32,89.88,magmatic,73.87,244.35,499.53,3.45,60.96,82.6,198.71,33.39,15.45,466.91,91.39,388.51,1525.9
29.32,89.88,magmatic,38.09,249.72,520.45,2.8,56.02,83.61,210.35,10.38,11.3,565.11,93.7,418.5,1598.63
29.32,89.88,magmatic,43.53,261.93,581.91,2.29,50.55,91.91,240.48,3.88,7.8,695.63,107.06,544.42,1830.56
29.32,89.88,magmatic,14.59,113.11,251.85,1.04,22.99,39.62,112.77,1.69,4.12,221.08,48.53,390.03,849.12
29.32,89.88,magmatic,37.53,191.35,444.37,1.85,38.42,67.59,189.66,2.22,6.27,713.19,81.98,509.22,1391.11
29.32,89.88,magmatic,41.19,220,495.92,1.92,43.6,77.49,209.58,3.2,7.33,776.08,91.66,603.38,1585.03
29.32,89.88,magmatic,45.56,203.09,470.65,1.52,38.47,72.41,200.53,2.09,5.88,1127.01,86.53,748.28,1511.07
29.32,89.88,magmatic,72.16,494.68,1008.24,6.28,115.72,165.03,379.81,23.12,21.62,1059.8,179.58,698.4,2904.11
29.32,89.88,magmatic,29.5,248.43,576.31,2.01,49.29,87.47,255.74,3.2,7.47,565.28,108.38,509.48,1884.08
29.32,89.88,magmatic,52.66,242.08,527.15,2.88,53.63,83.18,219.82,16.93,11.33,524.31,95.97,385.74,1625.54
29.32,89.88,magmatic,16.21,138.6,334.41,1.13,28.1,50.26,157.5,1.83,3.83,202.45,66.51,239.96,1151.4
29.32,89.88,magmatic,33.92,138.71,324.69,1.71,26.59,49.54,148.66,8.09,5.35,316.63,62.13,323.59,1097.59
29.32,89.88,magmatic,26.62,191.46,429.61,1.89,39.52,67.46,186.83,3.62,7.35,355.69,81.01,367,1388.37
29.32,89.88,magmatic,30.32,151.84,352.08,1.36,29.35,55.02,150.91,1.85,4.78,674.49,66.85,492,1135.27
29.32,89.88,magmatic,50.92,354.48,739.68,4.58,81.12,119.36,294.3,23.08,16.23,645.22,133.06,529.33,2221.55
27.51,100.06,magmatic,22.2,64.6,76.8,2.57,25.2,19.8,25.6,4.9,7.1,65.1,15,59.2,125
27.51,100.06,magmatic,20,51.2,81.1,1.38,14.1,18.2,35.3,1.88,3.41,71.9,17.6,63.1,160.3
27.51,100.06,magmatic,21.7,70.8,112,1.76,20.3,25.5,46.5,3.47,4.94,83.2,23.9,83.2,216
27.51,100.06,magmatic,11.7,51.4,60.6,0.74,16.7,15.6,18.8,1.72,3.99,87.9,11,140,93
27.51,100.06,magmatic,32.1,111,143,2.58,38.6,35.4,47.7,7.2,10.1,308,27.9,201,233
27.51,100.06,magmatic,21,109,151,0.65,28.9,36.8,55.5,1.91,5.41,163,31.4,288,270
27.51,100.06,magmatic,20,79.3,112,2.03,27.7,26.5,43.5,5.07,6.95,178,23.9,299,202
27.51,100.06,magmatic,7.69,64.1,111,0.11,14.2,24.6,11481,2.38,,162,23.2,415,41.5
27.51,100.06,magmatic,33.2,124,188,1.53,32.1,42.4,84.2,7.44,9.38,470,42.6,1185,402
27.51,100.06,magmatic,26.4,109,214,0.94,22.1,43.5,115,3.31,3.87,609,50,2552,509
27.51,100.06,magmatic,38.3,117,241,1.32,24.1,46.8,148,3.09,4.89,678,59.9,2928,637
27.51,100.06,magmatic,33.3,165,318,1.8,37.1,65.7,172,2.54,6.21,884,76.4,3288,759
27.51,100.06,magmatic,23.8,120,233,0.85,23.3,48.3,125,1.59,4.1,662,56.2,3599,551
27.51,100.06,magmatic,38.4,216,356,2.28,51.3,80,156,8.22,12.4,1253,80.5,4508,740
27.51,100.06,magmatic,30.2,226,321,3.19,66.2,74,144,13.5,18,41.4,73,4697,687
27.51,100.06,magmatic,67.4,175,301,4.03,44.2,65.1,153,14.1,12.6,1519,71.1,4948,695
27.51,100.06,magmatic,38.3,302,562,1.08,53.6,119,258,3.49,6.91,986,128,6340,1247
27.51,100.06,magmatic,36.8,252,503,0.82,42.3,103,250,1.8,5.18,851,117,7551,1159
27.51,100.06,magmatic,36,221,417,0.68,39.2,87.8,198,1.01,4.72,1056,98.1,7636,933
27.51,100.06,magmatic,35.6,241,430,1.31,48.3,91.7,214,4.19,8.45,1320,99.3,8145,990
27.51,100.06,magmatic,41.4,262,454,1.65,54.8,98.7,213,5.61,10.1,1492,106,8568,1002
27.51,100.06,magmatic,15.1,51.6,82.4,1.41,14.4,18,32.9,1.85,3.3,41.6,17,45.6,212
27.51,100.06,magmatic,30.9,91.3,148,2.28,27.7,32.3,59.4,3.43,6.32,63.9,30.2,97.4,381
27.51,100.06,magmatic,18.5,63.9,109,1.51,17.4,22.8,45.4,2.33,3.82,62,22.3,98.5,288
27.51,100.06,magmatic,30.4,123,176,1.93,34.8,42.5,63.3,3.74,7.46,139,36.3,216,311
27.51,100.06,magmatic,23.1,55.5,124,1.18,11.5,22.8,74.1,1.06,1.93,126,29.1,223,427
27.51,100.06,magmatic,20.9,105,185,1.73,31.3,37.8,84.6,5.72,8.02,103,39.9,340,537
27.51,100.06,magmatic,37.3,100,140,1.89,31.9,34,55.4,5.25,7.9,278,29.7,350,258
27.51,100.06,magmatic,37.4,118,179,1.78,32.7,40.2,68.3,5.52,7.55,337,35.9,683,452
27.51,100.06,magmatic,19.4,100,161,0.57,21.3,35.9,53.6,0.89,2.94,310,31.8,724,379
27.51,100.06,magmatic,32.4,66.3,138,1.14,15.2,26.9,84.3,0.74,2.32,326,32.4,766,479
27.51,100.06,magmatic,43.9,176,268,2.78,45.9,60.2,98,5.18,9.54,439,53.8,782,685
27.51,100.06,magmatic,69.9,173,251,3.19,56,57.1,89.4,8.53,12.6,617,49.4,838,606
27.51,100.06,magmatic,23.2,123,188,0.64,26.5,42.6,58.7,0.99,3.77,540,36,1064,424
27.51,100.06,magmatic,43.2,152,264,2.44,34.9,56.2,108,2.33,4.97,384,55.3,1072,710
27.51,100.06,magmatic,46.1,176,321,2.82,36.7,67,136,3.25,5.67,420,67.5,1365,877
27.51,100.06,magmatic,30,171,251,0.9,38.9,58.6,78.6,1.39,4.87,776,47.9,1374,561
27.51,100.06,magmatic,30.6,129,218,1.61,30.6,47.1,108,3.83,5.84,738,50.2,1435,488
27.51,100.06,magmatic,35.7,139,240,1.96,34.2,50.1,108,3.64,7.04,657,52.1,1751,701
27.51,100.06,magmatic,36,137,265,1.21,26.2,52.6,116,1.23,3.64,497,57.4,1849,762
27.51,100.06,magmatic,26,124,240,1.32,25.6,48.1,114,1.72,4.26,520,52.8,2033,723
27.51,100.06,magmatic,63.7,180,341,2.2,40.5,69.1,164,2.36,5.96,1626,76.5,4494,1028
27.51,100.06,magmatic,8.25,65.1,98.5,0.22,19.9,23.1,8676,4.39,,46.9,20.2,61.2,34.4
41.57,124.25,detrital,8.6,36.5,81.4,0.8,8.4,14.4,45.5,0.58,1.53,47,17.6,60,221
41.57,124.25,detrital,10,54.9,91.5,0.87,13.5,19.4,34.5,1.53,3.08,63,18.3,62,198
41.57,124.25,detrital,8.2,29.2,55.5,0.36,6.7,11.2,23.3,0.98,1.53,47,11.9,65,135
41.57,124.25,detrital,15.2,50.5,106.7,0.28,10.2,19.2,42.6,0.71,1.67,77,21.6,83,242
41.57,124.25,detrital,22.8,118.6,209.7,1.22,25.7,42.4,73.9,2.36,5.7,74,41.3,84,424
41.57,124.25,detrital,7,39,62.1,0.11,9.5,13.1,22.1,0.87,2.28,83,12,86,135
41.57,124.25,detrital,8.2,64.9,104.8,0.09,17.3,23.7,34.7,1.31,2.76,115,20.6,86,212
41.57,124.25,detrital,7.6,44.7,92.4,0.9,10.1,17,51.8,1.83,2.24,148,21,87,258
41.57,124.25,detrital,17.2,107.5,203.3,0.67,24.4,41.8,77.5,2.02,4.27,122,40.3,89,445
41.57,124.25,detrital,25.3,65.6,131.8,1.03,15.5,26.6,56.7,1.41,2.87,134,27.9,91,308
41.57,124.25,detrital,15.3,45.8,98.6,0.11,6.9,18.7,42.2,0.2,1.53,76,21,94,237
41.57,124.25,detrital,7.2,51.6,94.2,0.34,10.9,18.9,34.3,0.7,1.9,35,19.1,98,194
41.57,124.25,detrital,2.2,8.1,25.3,,1.2,3.9,21.4,0.07,0.34,14,6.4,102,90
41.57,124.25,detrital,45.2,153.8,203.6,4.27,56.1,48.8,58.5,12.13,15.3,267,36.3,107,361
41.57,124.25,detrital,17.2,58.1,115.2,0.18,11.2,22.3,50.2,0.43,2.02,91,25.8,108,287
41.57,124.25,detrital,17.8,60.2,123.3,0.39,11.2,23.6,51.1,0.72,1.75,102,25.6,108,289
41.57,124.25,detrital,10.9,108,195.8,0.35,20.6,41.5,69.9,1.02,2.9,107,39.1,118,414
41.57,124.25,detrital,19.5,91.2,176.6,0.39,17,35.5,69.8,0.9,3.3,127,36.7,119,408
41.57,124.25,detrital,7.8,95.3,189.6,0.34,17.8,37.2,75.2,1.18,2.4,77,38.9,121,429
41.57,124.25,detrital,19.8,81.7,153.3,0.63,21,30.1,65.8,1.57,3.46,157,33.1,123,363
41.57,124.25,detrital,9.3,148.2,244,0.47,37.6,51.7,86.8,2.93,6.59,267,48.1,123,513
41.57,124.25,detrital,34.7,150.3,236.5,2.19,40.9,52.7,80.3,4.79,8.24,213,46.8,124,490
41.57,124.25,detrital,5,93.2,155.6,0.43,23.6,33.1,51.3,1.17,3.03,99,30.1,129,315
41.57,124.25,detrital,19.8,82.3,150.3,0.51,15.5,31.4,62.1,0.63,1.92,137,33.1,129,357
41.57,124.25,detrital,14.1,12.7,24.3,0.22,2.8,5,14.8,0.46,0.69,99,5.8,131,70
41.57,124.25,detrital,3,133,245.7,0.19,26.4,50.4,87.9,1.06,3.11,88,49.8,202,526
41.57,124.25,detrital,28.2,92.3,185.8,0.34,16.7,36.4,76.1,1.16,2.18,204,39.4,209,433
41.57,124.25,detrital,3.5,129.1,272.8,0.02,20,51.8,102,0.89,2.51,76,56.9,210,597
41.57,124.25,detrital,19.8,101.4,198.7,0.09,20.5,39.3,74.6,0.95,3.16,142,40.8,212,437
41.57,124.25,detrital,25.1,81.9,156.2,0.73,20.8,32.1,60.7,2.05,3.47,346,32.2,212,351
41.57,124.25,detrital,27.6,92.7,174.7,0.3,19.2,36.2,67.5,1.6,3.64,233,37,220,408
41.57,124.25,detrital,28.2,84.5,171,0.31,16.4,33.6,68.9,2.11,2.11,210,36.9,223,410
41.57,124.25,detrital,26.2,73.7,144.3,0.29,12.8,28.6,61.9,2.07,2.19,187,31.2,227,357
41.57,124.25,detrital,2.6,212.3,318.6,0.25,54.8,72.7,94,4.61,9.99,211,58.1,230,572
41.57,124.25,detrital,29.3,50.2,79.4,0.73,20.9,16.5,30.5,3.42,4.29,283,16,231,167
41.57,124.25,detrital,14.6,47.5,100.8,0.04,10.5,19.4,39.8,0.91,1.3,163,21.1,232,228
41.57,124.25,detrital,34.3,47.3,86.4,0.68,11.1,17.4,35.5,1.68,2.86,307,17.8,233,199
41.57,124.25,detrital,23.7,91.6,171.3,0.36,22.6,35,59.4,5.32,3.82,257,32.8,241,353
41.57,124.25,detrital,16.9,117.2,197.9,0.43,29.4,41.7,67.8,2.29,4.53,270,39.9,243,419
41.57,124.25,detrital,16.6,40.9,87.2,0.12,7.6,16.1,41.2,0.65,0.99,220,20.3,255,232
41.57,124.25,detrital,15.4,79.2,140.7,0.28,17,30.2,50.8,1.29,2.8,105,28.6,269,313
41.57,124.25,detrital,13.9,48.6,91.9,0.13,10.1,19.1,33.8,0.82,1.79,221,18.5,275,204
41.57,124.25,detrital,7.1,37.1,62,0.82,8.5,12.6,27.4,0.86,1.89,182,13.3,277,147
41.57,124.25,detrital,15.7,92.7,170.4,0.2,18.8,35,59.2,1.54,3.08,241,32.9,277,353
41.57,124.25,detrital,15,100.1,171,0.17,24.3,37.2,55.4,1.35,3.88,252,34,277,326
41.57,124.25,detrital,3.7,101.9,186.4,0.35,21.4,38.7,71.9,1.22,3.49,135,39,287,405
41.57,124.25,detrital,10.3,93.2,174.1,0.27,18.2,35.3,61.1,0.69,3.68,189,36.3,300,370
41.57,124.25,detrital,6.6,152.8,337.4,0.16,24.3,64,140.5,0.78,3.27,170,76.4,301,825
41.57,124.25,detrital,33.6,32.3,81.7,0.49,7.1,14,59,0.37,0.94,305,19.9,301,265
41.57,124.25,detrital,68.3,93.4,166.7,1.35,23.8,34.7,65.6,7.11,5.97,314,34.9,320,385
41.57,124.25,detrital,19.1,99.6,200.1,0.17,18,39.8,76.4,0.84,2.73,222,40.3,333,449
41.57,124.25,detrital,23,84.7,161.4,0.19,15.8,31.6,62.3,1.02,3.27,301,34.3,334,375
41.57,124.25,detrital,26.9,167.7,253.1,6.28,58.2,55.4,93.1,8.23,14.6,622,48.6,343,527
41.57,124.25,detrital,51.6,114.9,229.4,0.87,27.4,44.8,96.7,1.65,4.33,392,48.8,355,556
41.57,124.25,detrital,0.8,163.2,275.8,0.08,28.7,59.8,93.5,0.93,3.51,53,55.2,357,553
41.57,124.25,detrital,8.5,191.5,508.4,0.6,13.5,81.5,258.3,0.15,1.21,30,122.4,402,1443
41.57,124.25,detrital,13.5,52.4,101.4,0.17,8.1,19.7,41.5,0.85,1.91,304,21.7,407,235
41.57,124.25,detrital,25.9,176.9,337.2,0.37,33.8,67.9,105.4,1.72,4.19,269,66.6,495,678
41.57,124.25,detrital,51.2,50.7,136.1,0.35,9.1,21,92.4,1.07,1.19,574,35,531,470
41.57,124.25,detrital,6.3,237.9,423.1,0.24,46.3,89.3,139.5,2.23,6.22,275,82.7,574,871
41.57,124.25,detrital,19.6,33.7,57.3,0.38,9,12,24,1.37,1.81,55,12.3,39,136
41.57,124.25,detrital,12.1,74.4,139.5,0.5,17.5,28.9,53.1,1.08,2.92,65,29.6,58,328
41.57,124.25,detrital,4.8,25.8,60,0.37,5.1,11,33.5,0.31,0.56,37,15,63,177
41.57,124.25,detrital,20.2,37.1,57.7,0.68,11.1,12.7,20.9,1.14,2.59,77,12.1,69,129
41.57,124.25,detrital,21.8,48.3,83.2,0.71,12.7,17.3,35.4,1.16,2.61,63,17.8,70,198
41.57,124.25,detrital,38.6,71.3,105,0.22,21.3,24.3,30.2,1.23,3.58,295,20.1,71,203
41.57,124.25,detrital,12.7,64.9,114.9,0.28,13.7,24.3,42.1,0.97,2.37,69,24.6,72,261
41.57,124.25,detrital,12.3,69.8,125.1,0.61,16,26.5,46.1,1.2,2.08,77,25.7,73,274
41.57,124.25,detrital,21.9,44.8,83.6,0.37,10.4,17,34.9,1.09,1.57,85,18.3,77,204
41.57,124.25,detrital,7.8,57.4,90.4,0.59,16.5,20,31.3,2.3,3.79,71,18.7,85,194
41.57,124.25,detrital,12.6,117,218.1,0.76,21.9,44.2,82.3,1.73,3.7,70,49.1,86,539
41.57,124.25,detrital,10.1,47,81.9,0.11,11.5,17.3,28.5,0.84,1.88,76,16.4,88,173
41.57,124.25,detrital,17.7,59.7,105.2,0.18,13.6,22.5,39.9,1.36,2.45,93,22.8,88,252
41.57,124.25,detrital,20.9,28.4,49.3,0.68,8.1,9.9,22.6,1.14,2.13,112,10.9,91,129
41.57,124.25,detrital,8.3,71.8,129.2,0.14,16.4,27.2,44.4,1.46,3,112,25.8,92,272
41.57,124.25,detrital,32.1,47.8,108.3,0.22,9.4,21.2,53.7,0.55,1.57,95,25.8,95,306
41.57,124.25,detrital,36.1,78.1,134.5,0.9,19.5,27.6,53.5,2.19,3.89,67,28.8,100,313
41.57,124.25,detrital,8.3,24.8,60.4,0.54,5.1,10.2,46.6,0.73,1.2,90,16,100,220
41.57,124.25,detrital,7.6,58.9,99.8,0.6,13.9,21.7,35.4,0.99,2.22,38,21,101,218
41.57,124.25,detrital,10.6,22.4,37.8,0.25,5.9,8,14.4,0.68,1.26,76,8.1,101,90
41.57,124.25,detrital,15.5,64.2,91,1.05,20.3,21,27.5,3.21,5.14,107,17.9,101,180
41.57,124.25,detrital,5.6,8.4,22.3,0.09,1.5,3.7,16,0.09,0.33,67,6,104,80
41.57,124.25,detrital,6.3,126.2,171.9,0.33,38,41.5,45,5.47,8.45,130,32,106,298
41.57,124.25,detrital,13.5,205.4,286.4,0.56,63.4,67.5,79.2,8.54,14.49,132,54.3,106,533
41.57,124.25,detrital,25.4,115.5,145.7,2.23,42.8,35.4,41.1,9.8,12.8,170,26.7,106,261
41.57,124.25,detrital,6.7,41,76.6,0.2,9.3,15.6,27,0.65,1.35,62,16.1,108,171
41.57,124.25,detrital,5.9,96.9,179.5,0.72,21.4,37.3,74.6,1.67,3.15,73,38.1,112,415
